v	t	wave	gold	pan	stolen	hp	maxHp	hx	hz	alive	wr	th	stand	wrecked	kinds	offer	sec
524	670.3	22	33	950	0	127	175	0.3	11.9	25	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
525	670.6	22	33	950	0	127	175	0.3	11.9	25	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
526	670.7	22	32	950	0	127	175	0.3	11.9	25	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
527	671.2	22	32	950	0	127	175	0.3	11.9	25	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
528	671.4	22	32	950	0	127	175	0.3	11.9	25	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
529	671.5	22	30	950	0	127	175	0.3	11.9	25	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
530	671.5	22	30	950	0	127	175	0.3	11.9	25	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
531	671.6	22	33	950	0	127	175	0.3	11.9	25	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
532	672.1	22	32	950	0	127	175	0.3	11.9	26	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
533	672.3	22	31	950	0	127	175	0.3	11.9	26	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
534	672.4	22	31	950	0	127	175	0.3	11.9	26	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
535	672.4	22	31	950	0	127	175	0.3	11.9	26	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
536	672.5	22	31	950	0	127	175	0.3	11.9	26	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
537	673	22	31	950	0	127	175	0.3	11.9	27	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
538	673.2	22	31	950	0	127	175	0.3	11.9	27	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
539	673.3	22	31	950	0	127	175	0.3	11.9	27	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
540	673.3	22	31	950	0	127	175	0.3	11.9	27	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
541	673.4	22	31	950	0	127	175	0.3	11.9	27	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
542	673.9	22	30	950	0	127	175	0.3	11.9	27	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
543	674.1	22	30	950	0	127	175	0.3	11.9	26	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
544	674.2	22	29	950	0	127	175	0.3	11.9	26	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
545	674.2	22	29	950	0	127	175	0.3	11.9	26	5	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
546	674.3	22	29	950	0	127	175	0.3	11.9	25	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
547	675	22	29	950	0	127	175	0.3	11.9	24	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
548	675.1	22	29	950	0	127	175	0.3	11.9	24	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
549	675.1	22	29	950	0	127	175	0.3	11.9	24	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
550	675.1	22	29	950	0	127	175	0.3	11.9	23	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	3	0
551	675.2	22	29	950	0	175	175	0.3	11.9	23	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
552	675.9	22	29	950	0	175	175	0.3	11.9	22	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
553	676	22	29	950	0	175	175	0.3	11.9	22	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
554	676	22	29	950	0	175	175	0.3	11.9	23	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
555	676.1	22	29	950	0	175	175	0.3	11.9	23	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
556	676.8	22	35	950	0	167	175	0.3	11.9	23	4	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
557	676.9	22	35	950	0	167	175	0.3	11.9	22	3	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
558	677	22	35	950	0	167	175	0.3	11.9	22	3	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
559	677.7	22	35	950	0	167	175	0.3	11.9	20	3	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
560	677.8	22	35	950	0	167	175	0.3	11.9	20	3	0	47	4	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
561	677.9	22	35	950	0	167	175	0.3	11.9	20	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
562	678.6	22	35	950	0	167	175	0.3	11.9	19	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
563	678.7	22	35	950	0	167	175	0.3	11.9	19	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
564	679.1	22	38	950	0	167	175	0.3	11.9	18	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
565	679.5	22	38	950	0	167	175	0.3	11.9	18	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
566	679.6	22	38	950	0	167	175	0.3	11.9	18	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
567	680	22	38	950	0	167	175	0.3	11.9	19	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
568	680.4	22	38	950	0	167	175	0.3	11.9	17	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
569	680.5	22	35	950	0	167	175	0.3	11.9	17	3	0	46	5	{"sentry_beacon":6,"palisade":31,"sluice":3,"turret":4,"lantern_post":7}	0	0
570	680.9	22	25	950	0	167	175	0.3	11.9	17	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
571	680.9	22	25	950	0	167	175	0.3	11.9	17	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
572	681.3	22	25	950	0	167	175	0.3	11.9	17	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
573	681.4	22	25	950	0	167	175	0.3	11.9	17	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
574	681.8	22	30	950	0	167	175	0.3	11.9	17	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
575	682.2	22	30	950	0	167	175	0.3	11.9	17	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
576	682.3	22	30	950	0	167	175	0.3	11.9	17	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
577	682.7	22	30	950	0	167	175	0.3	11.9	18	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
578	683.1	22	29	950	0	167	175	0.3	11.9	17	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
579	683.2	22	29	950	0	167	175	0.3	11.9	17	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
580	684	22	31	950	0	167	175	0.3	11.9	18	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
581	684.1	22	31	950	0	167	175	0.3	11.9	18	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
582	684.9	22	30	950	0	167	175	0.3	11.9	18	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
583	685	22	30	950	0	167	175	0.3	11.9	18	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
584	685.8	22	29	950	0	167	175	0.3	11.9	17	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
585	685.9	22	29	950	0	167	175	0.3	11.9	17	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
586	686.7	22	34	950	0	167	175	0.3	11.9	17	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
587	687.6	22	33	950	0	167	175	0.3	11.9	16	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
588	688.5	22	32	950	0	167	175	0.3	11.9	16	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
589	689.4	22	34	950	0	167	175	0.3	11.9	15	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
590	690	23	34	950	0	167	175	0.3	11.9	34	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
591	690.3	23	33	950	0	167	175	0.3	11.9	34	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
592	691.2	23	32	950	0	167	175	0.3	11.9	33	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
593	692.1	23	37	950	0	167	175	0.3	11.9	31	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
594	693	23	36	950	0	167	175	0.3	11.9	30	1	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
595	696.1	23	55	970	0	167	175	0.3	11.9	25	0	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
596	699.7	23	100	1015	0	159	175	0.3	11.9	38	4	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
597	699.8	23	105	1020	0	159	175	0.3	11.9	38	4	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
598	700.6	23	105	1020	0	151	175	0.3	11.9	35	4	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
599	701.5	23	105	1020	0	151	175	0.3	11.9	33	4	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
600	702.4	23	105	1020	0	151	175	0.3	11.9	32	4	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
601	703.3	23	105	1020	0	151	175	0.3	11.9	32	4	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
602	703.9	23	105	1020	0	151	175	0.3	11.9	32	4	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
603	704.2	23	105	1020	0	151	175	0.3	11.9	30	4	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
604	705.1	23	105	1020	0	143	175	0.3	11.9	28	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
605	705.1	23	105	1020	0	143	175	0.3	11.9	27	3	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
606	705.8	23	105	1020	0	135	175	0.3	11.9	22	2	0	47	5	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	3	0
607	706	23	105	1020	0	175	175	0.3	11.9	23	2	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
608	707	23	106	1020	0	167	175	0.3	11.9	18	2	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
609	707.4	23	106	1020	0	167	175	0.3	11.9	17	2	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
610	707.9	23	106	1020	0	167	175	0.3	11.9	18	2	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
611	708.3	23	107	1020	0	167	175	0.3	11.9	17	2	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
612	709.2	23	107	1020	0	167	175	0.3	11.9	18	1	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
613	710.1	23	107	1020	0	167	175	0.3	11.9	18	1	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
614	711	23	107	1020	0	167	175	0.3	11.9	18	1	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
615	711.9	23	137	1050	0	167	175	0.3	11.9	17	1	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
616	712.4	23	163	1070	0	167	175	0.3	11.9	18	1	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
617	712.8	23	163	1070	0	167	175	0.3	11.9	17	1	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
618	713.7	23	166	1070	0	167	175	0.3	11.9	17	1	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
619	714.6	23	166	1070	0	167	175	0.3	11.9	17	1	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
620	718.8	23	200	1095	0	167	175	0.3	11.9	17	0	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
621	720	24	200	1095	0	167	175	0.3	11.9	37	0	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
622	730.1	24	200	1095	0	143	175	0.3	11.9	42	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
623	730.2	24	200	1095	0	143	175	0.3	11.9	42	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
624	730.5	24	200	1095	0	143	175	0.3	11.9	42	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
625	730.6	24	200	1095	0	143	175	0.3	11.9	42	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
626	731	24	200	1095	0	135	175	0.3	11.9	38	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
627	731.1	24	200	1095	0	135	175	0.3	11.9	38	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
628	731.4	24	200	1095	0	135	175	0.3	11.9	38	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
629	731.5	24	200	1095	0	127	175	0.3	11.9	38	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
630	731.9	24	200	1095	0	127	175	0.3	11.9	37	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
631	732	24	200	1095	0	127	175	0.3	11.9	37	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
632	732.3	24	200	1095	0	119	175	0.3	11.9	37	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
633	732.4	24	200	1095	0	119	175	0.3	11.9	37	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
634	732.8	24	200	1095	0	119	175	0.3	11.9	36	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
635	732.9	24	200	1095	0	119	175	0.3	11.9	36	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
636	733.2	24	200	1095	0	119	175	0.3	11.9	36	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
637	733.3	24	200	1095	0	119	175	0.3	11.9	35	4	0	46	6	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
638	733.7	24	200	1095	0	111	175	0.3	11.9	36	4	0	45	7	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
639	733.8	24	200	1095	0	111	175	0.3	11.9	36	4	0	45	7	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
640	734.1	24	200	1095	0	111	175	0.3	11.9	34	4	0	45	7	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
641	734.2	24	200	1095	0	111	175	0.3	11.9	34	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
642	734.7	24	200	1095	0	103	175	0.3	11.9	33	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
643	735.1	24	200	1095	0	95	175	0.3	11.9	33	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
644	735.2	24	200	1095	0	95	175	0.3	11.9	34	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
645	735.6	24	200	1095	0	95	175	0.3	11.9	33	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
646	735.7	24	200	1095	0	87	175	0.3	11.9	33	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
647	736	24	200	1095	0	87	175	0.3	11.9	33	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
648	736.1	24	200	1095	0	87	175	0.3	11.9	33	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
649	736.5	24	200	1095	0	87	175	0.3	11.9	30	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
650	736.6	24	200	1095	0	87	175	0.3	11.9	29	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
651	736.9	24	200	1095	0	87	175	0.3	11.9	29	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
652	737	24	200	1095	0	87	175	0.3	11.9	29	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
653	737.4	24	200	1095	0	87	175	0.3	11.9	29	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
654	737.5	24	200	1095	0	87	175	0.3	11.9	29	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
655	737.8	24	200	1095	0	87	175	0.3	11.9	29	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
656	737.9	24	200	1095	0	87	175	0.3	11.9	29	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
657	738.3	24	200	1095	0	87	175	0.3	11.9	28	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
658	738.4	24	200	1095	0	87	175	0.3	11.9	28	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
659	738.7	24	200	1095	0	87	175	0.3	11.9	27	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
660	738.8	24	200	1095	0	87	175	0.3	11.9	27	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
661	738.9	24	200	1095	0	87	175	0.3	11.9	26	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	3	0
662	739.2	24	200	1095	0	140	175	0.3	11.9	25	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
663	739.3	24	200	1095	0	140	175	0.3	11.9	26	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
664	739.6	24	200	1095	0	140	175	0.3	11.9	25	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
665	739.7	24	200	1095	0	140	175	0.3	11.9	25	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
666	740.1	24	200	1095	0	140	175	0.3	11.9	25	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
667	740.2	24	200	1095	0	140	175	0.3	11.9	25	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
668	740.5	24	200	1095	0	140	175	0.3	11.9	24	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
669	740.6	24	200	1095	0	140	175	0.3	11.9	24	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
670	741	24	200	1095	0	140	175	0.3	11.9	25	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
671	741.1	24	200	1095	0	140	175	0.3	11.9	24	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
672	741.4	24	200	1095	0	140	175	0.3	11.9	24	4	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
673	741.5	24	200	1095	0	140	175	0.3	11.9	22	3	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
674	741.9	24	200	1095	0	140	175	0.3	11.9	23	3	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
675	742.3	24	200	1095	0	140	175	0.3	11.9	23	3	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
676	742.4	24	200	1095	0	140	175	0.3	11.9	22	3	0	44	8	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
677	742.8	24	200	1095	0	140	175	0.3	11.9	22	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
678	743.2	24	200	1095	0	140	175	0.3	11.9	22	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
679	743.7	24	200	1095	0	140	175	0.3	11.9	20	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
680	744	24	200	1095	0	140	175	0.3	11.9	20	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
681	744.1	24	200	1095	0	140	175	0.3	11.9	20	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
682	744.6	24	200	1095	0	140	175	0.3	11.9	20	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
683	744.9	24	200	1095	0	140	175	0.3	11.9	20	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
684	745	24	200	1095	0	140	175	0.3	11.9	20	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
685	745.5	24	200	1095	0	140	175	0.3	11.9	19	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
686	745.8	24	200	1095	0	140	175	0.3	11.9	20	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
687	745.9	24	200	1095	0	140	175	0.3	11.9	19	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
688	746.4	24	200	1095	0	140	175	0.3	11.9	20	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
689	746.7	24	200	1095	0	140	175	0.3	11.9	19	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
690	746.8	24	200	1095	0	140	175	0.3	11.9	19	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
691	747.3	24	200	1095	0	140	175	0.3	11.9	19	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
692	747.6	24	200	1095	0	140	175	0.3	11.9	19	3	0	43	9	{"sentry_beacon":6,"palisade":32,"sluice":3,"turret":4,"lantern_post":7}	0	0
